Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Team,Position,Circuit,Code
VER,1,1,0 days 00:01:39.019000,,0 days 00:00:42.414000,0 days 00:00:23.842000,SOFT,4,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,2,0 days 00:01:37.974000,0 days 00:00:31.342000,0 days 00:00:42.504000,0 days 00:00:24.128000,SOFT,5,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,3,0 days 00:01:38.006000,0 days 00:00:31.388000,0 days 00:00:42.469000,0 days 00:00:24.149000,SOFT,6,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,4,0 days 00:01:37.976000,0 days 00:00:31.271000,0 days 00:00:42.642000,0 days 00:00:24.063000,SOFT,7,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,5,0 days 00:01:38.035000,0 days 00:00:31.244000,0 days 00:00:42.724000,0 days 00:00:24.067000,SOFT,8,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,6,0 days 00:01:37.986000,0 days 00:00:31.341000,0 days 00:00:42.632000,0 days 00:00:24.013000,SOFT,9,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,7,0 days 00:01:38.021000,0 days 00:00:31.290000,0 days 00:00:42.763000,0 days 00:00:23.968000,SOFT,10,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,8,0 days 00:01:38.154000,0 days 00:00:31.291000,0 days 00:00:42.833000,0 days 00:00:24.030000,SOFT,11,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,9,0 days 00:01:38.278000,0 days 00:00:31.336000,0 days 00:00:42.823000,0 days 00:00:24.119000,SOFT,12,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,10,0 days 00:01:38.369000,0 days 00:00:31.361000,0 days 00:00:42.884000,0 days 00:00:24.124000,SOFT,13,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,11,0 days 00:01:38.483000,0 days 00:00:31.342000,0 days 00:00:42.978000,0 days 00:00:24.163000,SOFT,14,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,12,0 days 00:01:38.591000,0 days 00:00:31.408000,0 days 00:00:42.951000,0 days 00:00:24.232000,SOFT,15,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,13,0 days 00:01:38.482000,0 days 00:00:31.389000,0 days 00:00:42.907000,0 days 00:00:24.186000,SOFT,16,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,14,0 days 00:01:41.295000,0 days 00:00:31.427000,0 days 00:00:42.876000,0 days 00:00:26.992000,SOFT,17,1,Red Bull Racing,1,Bahrain,BHR23
VER,1,16,0 days 00:01:37.801000,0 days 00:00:31.209000,0 days 00:00:42.711000,0 days 00:00:23.881000,SOFT,2,2,Red Bull Racing,2,Bahrain,BHR23
VER,1,17,0 days 00:01:37.648000,0 days 00:00:31.170000,0 days 00:00:42.623000,0 days 00:00:23.855000,SOFT,3,2,Red Bull Racing,2,Bahrain,BHR23
VER,1,18,0 days 00:01:37.614000,0 days 00:00:31.211000,0 days 00:00:42.569000,0 days 00:00:23.834000,SOFT,4,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,19,0 days 00:01:37.712000,0 days 00:00:31.243000,0 days 00:00:42.608000,0 days 00:00:23.861000,SOFT,5,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,20,0 days 00:01:37.788000,0 days 00:00:31.186000,0 days 00:00:42.766000,0 days 00:00:23.836000,SOFT,6,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,21,0 days 00:01:37.582000,0 days 00:00:31.168000,0 days 00:00:42.572000,0 days 00:00:23.842000,SOFT,7,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,22,0 days 00:01:37.651000,0 days 00:00:31.224000,0 days 00:00:42.548000,0 days 00:00:23.879000,SOFT,8,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,23,0 days 00:01:37.552000,0 days 00:00:31.153000,0 days 00:00:42.514000,0 days 00:00:23.885000,SOFT,9,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,24,0 days 00:01:37.387000,0 days 00:00:31.145000,0 days 00:00:42.398000,0 days 00:00:23.844000,SOFT,10,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,25,0 days 00:01:37.372000,0 days 00:00:31.145000,0 days 00:00:42.344000,0 days 00:00:23.883000,SOFT,11,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,26,0 days 00:01:37.682000,0 days 00:00:31.213000,0 days 00:00:42.533000,0 days 00:00:23.936000,SOFT,12,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,27,0 days 00:01:37.379000,0 days 00:00:31.079000,0 days 00:00:42.349000,0 days 00:00:23.951000,SOFT,13,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,28,0 days 00:01:37.651000,0 days 00:00:31.112000,0 days 00:00:42.554000,0 days 00:00:23.985000,SOFT,14,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,29,0 days 00:01:37.571000,0 days 00:00:31.045000,0 days 00:00:42.533000,0 days 00:00:23.993000,SOFT,15,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,30,0 days 00:01:37.549000,0 days 00:00:31.185000,0 days 00:00:42.443000,0 days 00:00:23.921000,SOFT,16,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,31,0 days 00:01:37.431000,0 days 00:00:31.040000,0 days 00:00:42.464000,0 days 00:00:23.927000,SOFT,17,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,32,0 days 00:01:37.691000,0 days 00:00:31.139000,0 days 00:00:42.523000,0 days 00:00:24.029000,SOFT,18,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,33,0 days 00:01:37.686000,0 days 00:00:31.112000,0 days 00:00:42.505000,0 days 00:00:24.069000,SOFT,19,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,34,0 days 00:01:37.839000,0 days 00:00:31.129000,0 days 00:00:42.615000,0 days 00:00:24.095000,SOFT,20,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,35,0 days 00:01:37.850000,0 days 00:00:31.211000,0 days 00:00:42.500000,0 days 00:00:24.139000,SOFT,21,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,36,0 days 00:01:40.964000,0 days 00:00:31.350000,0 days 00:00:42.582000,0 days 00:00:27.032000,SOFT,22,2,Red Bull Racing,1,Bahrain,BHR23
VER,1,38,0 days 00:01:36.297000,0 days 00:00:31.034000,0 days 00:00:41.772000,0 days 00:00:23.491000,HARD,2,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,39,0 days 00:01:36.446000,0 days 00:00:30.818000,0 days 00:00:42.125000,0 days 00:00:23.503000,HARD,3,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,40,0 days 00:01:36.942000,0 days 00:00:31.175000,0 days 00:00:42.247000,0 days 00:00:23.520000,HARD,4,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,43,0 days 00:01:36.890000,0 days 00:00:31.130000,0 days 00:00:42.295000,0 days 00:00:23.465000,HARD,7,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,44,0 days 00:01:36.236000,0 days 00:00:30.783000,0 days 00:00:42.005000,0 days 00:00:23.448000,HARD,8,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,45,0 days 00:01:37.015000,0 days 00:00:31.079000,0 days 00:00:42.221000,0 days 00:00:23.715000,HARD,9,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,46,0 days 00:01:36.701000,0 days 00:00:31.030000,0 days 00:00:42.003000,0 days 00:00:23.668000,HARD,10,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,47,0 days 00:01:37.009000,0 days 00:00:31.094000,0 days 00:00:42.205000,0 days 00:00:23.710000,HARD,11,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,48,0 days 00:01:36.918000,0 days 00:00:31.010000,0 days 00:00:42.199000,0 days 00:00:23.709000,HARD,12,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,49,0 days 00:01:36.962000,0 days 00:00:31.124000,0 days 00:00:42.026000,0 days 00:00:23.812000,HARD,13,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,50,0 days 00:01:37.250000,0 days 00:00:31.070000,0 days 00:00:42.375000,0 days 00:00:23.805000,HARD,14,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,51,0 days 00:01:37.427000,0 days 00:00:31.154000,0 days 00:00:42.202000,0 days 00:00:24.071000,HARD,15,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,52,0 days 00:01:36.919000,0 days 00:00:31.033000,0 days 00:00:42.133000,0 days 00:00:23.753000,HARD,16,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,53,0 days 00:01:36.890000,0 days 00:00:30.906000,0 days 00:00:42.217000,0 days 00:00:23.767000,HARD,17,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,54,0 days 00:01:36.678000,0 days 00:00:30.988000,0 days 00:00:41.938000,0 days 00:00:23.752000,HARD,18,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,55,0 days 00:01:36.322000,0 days 00:00:30.964000,0 days 00:00:41.747000,0 days 00:00:23.611000,HARD,19,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,56,0 days 00:01:37.205000,0 days 00:00:31.091000,0 days 00:00:42.270000,0 days 00:00:23.844000,HARD,20,3,Red Bull Racing,1,Bahrain,BHR23
VER,1,57,0 days 00:01:36.373000,0 days 00:00:30.960000,0 days 00:00:41.763000,0 days 00:00:23.650000,HARD,21,3,Red Bull Racing,1,Bahrain,BHR23
GAS,10,1,0 days 00:01:49.649000,,0 days 00:00:46.780000,0 days 00:00:25.135000,SOFT,1,1,Alpine,19,Bahrain,BHR23
GAS,10,2,0 days 00:01:40.438000,0 days 00:00:31.738000,0 days 00:00:43.938000,0 days 00:00:24.762000,SOFT,2,1,Alpine,18,Bahrain,BHR23
GAS,10,3,0 days 00:01:40.643000,0 days 00:00:31.800000,0 days 00:00:44.083000,0 days 00:00:24.760000,SOFT,3,1,Alpine,18,Bahrain,BHR23
GAS,10,4,0 days 00:01:40.894000,0 days 00:00:31.514000,0 days 00:00:44.492000,0 days 00:00:24.888000,SOFT,4,1,Alpine,18,Bahrain,BHR23
GAS,10,5,0 days 00:01:40.818000,0 days 00:00:31.705000,0 days 00:00:44.192000,0 days 00:00:24.921000,SOFT,5,1,Alpine,18,Bahrain,BHR23
GAS,10,6,0 days 00:01:41.110000,0 days 00:00:31.573000,0 days 00:00:44.534000,0 days 00:00:25.003000,SOFT,6,1,Alpine,18,Bahrain,BHR23
GAS,10,7,0 days 00:01:41.134000,0 days 00:00:31.604000,0 days 00:00:44.490000,0 days 00:00:25.040000,SOFT,7,1,Alpine,18,Bahrain,BHR23
GAS,10,8,0 days 00:01:41.173000,0 days 00:00:31.773000,0 days 00:00:44.275000,0 days 00:00:25.125000,SOFT,8,1,Alpine,18,Bahrain,BHR23
GAS,10,9,0 days 00:01:44.201000,0 days 00:00:31.843000,0 days 00:00:44.538000,0 days 00:00:27.820000,SOFT,9,1,Alpine,19,Bahrain,BHR23
GAS,10,11,0 days 00:01:38.762000,0 days 00:00:31.455000,0 days 00:00:43.098000,0 days 00:00:24.209000,HARD,2,2,Alpine,19,Bahrain,BHR23
GAS,10,12,0 days 00:01:38.928000,0 days 00:00:31.570000,0 days 00:00:43.066000,0 days 00:00:24.292000,HARD,3,2,Alpine,17,Bahrain,BHR23
GAS,10,13,0 days 00:01:39.349000,0 days 00:00:31.744000,0 days 00:00:43.260000,0 days 00:00:24.345000,HARD,4,2,Alpine,14,Bahrain,BHR23
GAS,10,14,0 days 00:01:38.859000,0 days 00:00:31.518000,0 days 00:00:43.043000,0 days 00:00:24.298000,HARD,5,2,Alpine,14,Bahrain,BHR23
GAS,10,15,0 days 00:01:38.985000,0 days 00:00:31.398000,0 days 00:00:43.252000,0 days 00:00:24.335000,HARD,6,2,Alpine,14,Bahrain,BHR23
GAS,10,16,0 days 00:01:38.945000,0 days 00:00:31.514000,0 days 00:00:43.137000,0 days 00:00:24.294000,HARD,7,2,Alpine,12,Bahrain,BHR23
GAS,10,17,0 days 00:01:39.011000,0 days 00:00:31.527000,0 days 00:00:43.151000,0 days 00:00:24.333000,HARD,8,2,Alpine,12,Bahrain,BHR23
GAS,10,18,0 days 00:01:39.029000,0 days 00:00:31.515000,0 days 00:00:43.068000,0 days 00:00:24.446000,HARD,9,2,Alpine,12,Bahrain,BHR23
GAS,10,19,0 days 00:01:39.066000,0 days 00:00:31.571000,0 days 00:00:43.098000,0 days 00:00:24.397000,HARD,10,2,Alpine,12,Bahrain,BHR23
GAS,10,20,0 days 00:01:39.017000,0 days 00:00:31.481000,0 days 00:00:43.179000,0 days 00:00:24.357000,HARD,11,2,Alpine,12,Bahrain,BHR23
GAS,10,21,0 days 00:01:39.327000,0 days 00:00:31.671000,0 days 00:00:43.328000,0 days 00:00:24.328000,HARD,12,2,Alpine,12,Bahrain,BHR23
GAS,10,22,0 days 00:01:39.485000,0 days 00:00:31.609000,0 days 00:00:43.483000,0 days 00:00:24.393000,HARD,13,2,Alpine,12,Bahrain,BHR23
GAS,10,23,0 days 00:01:39.263000,0 days 00:00:31.538000,0 days 00:00:43.320000,0 days 00:00:24.405000,HARD,14,2,Alpine,12,Bahrain,BHR23
GAS,10,24,0 days 00:01:39.761000,0 days 00:00:31.721000,0 days 00:00:43.505000,0 days 00:00:24.535000,HARD,15,2,Alpine,12,Bahrain,BHR23
GAS,10,25,0 days 00:01:42.288000,0 days 00:00:31.613000,0 days 00:00:43.531000,0 days 00:00:27.144000,HARD,16,2,Alpine,12,Bahrain,BHR23
GAS,10,27,0 days 00:01:38.729000,0 days 00:00:31.836000,0 days 00:00:42.851000,0 days 00:00:24.042000,HARD,2,3,Alpine,15,Bahrain,BHR23
GAS,10,28,0 days 00:01:37.761000,0 days 00:00:31.006000,0 days 00:00:42.656000,0 days 00:00:24.099000,HARD,3,3,Alpine,14,Bahrain,BHR23
GAS,10,29,0 days 00:01:38.012000,0 days 00:00:31.178000,0 days 00:00:42.696000,0 days 00:00:24.138000,HARD,4,3,Alpine,14,Bahrain,BHR23
GAS,10,30,0 days 00:01:37.760000,0 days 00:00:30.885000,0 days 00:00:42.716000,0 days 00:00:24.159000,HARD,5,3,Alpine,13,Bahrain,BHR23
GAS,10,31,0 days 00:01:37.968000,0 days 00:00:30.971000,0 days 00:00:42.877000,0 days 00:00:24.120000,HARD,6,3,Alpine,12,Bahrain,BHR23
GAS,10,32,0 days 00:01:38.012000,0 days 00:00:30.969000,0 days 00:00:42.824000,0 days 00:00:24.219000,HARD,7,3,Alpine,12,Bahrain,BHR23
GAS,10,33,0 days 00:01:37.974000,0 days 00:00:30.942000,0 days 00:00:42.828000,0 days 00:00:24.204000,HARD,8,3,Alpine,11,Bahrain,BHR23
GAS,10,34,0 days 00:01:38.022000,0 days 00:00:30.947000,0 days 00:00:42.874000,0 days 00:00:24.201000,HARD,9,3,Alpine,11,Bahrain,BHR23
GAS,10,35,0 days 00:01:38.088000,0 days 00:00:31.010000,0 days 00:00:42.851000,0 days 00:00:24.227000,HARD,10,3,Alpine,11,Bahrain,BHR23
GAS,10,36,0 days 00:01:38.184000,0 days 00:00:31.045000,0 days 00:00:42.821000,0 days 00:00:24.318000,HARD,11,3,Alpine,11,Bahrain,BHR23
GAS,10,37,0 days 00:01:38.133000,0 days 00:00:31.117000,0 days 00:00:42.864000,0 days 00:00:24.152000,HARD,12,3,Alpine,11,Bahrain,BHR23
GAS,10,38,0 days 00:01:38.108000,0 days 00:00:31.025000,0 days 00:00:42.822000,0 days 00:00:24.261000,HARD,13,3,Alpine,11,Bahrain,BHR23
GAS,10,39,0 days 00:01:38.537000,0 days 00:00:31.183000,0 days 00:00:43.080000,0 days 00:00:24.274000,HARD,14,3,Alpine,11,Bahrain,BHR23
GAS,10,40,0 days 00:01:49.707000,0 days 00:00:31.156000,0 days 00:00:42.984000,0 days 00:00:35.567000,HARD,15,3,Alpine,10,Bahrain,BHR23
GAS,10,42,0 days 00:01:35.068000,0 days 00:00:30.069000,0 days 00:00:41.393000,0 days 00:00:23.606000,SOFT,2,4,Alpine,9,Bahrain,BHR23
GAS,10,43,0 days 00:01:35.942000,0 days 00:00:30.776000,0 days 00:00:41.677000,0 days 00:00:23.489000,SOFT,3,4,Alpine,9,Bahrain,BHR23
GAS,10,44,0 days 00:01:35.792000,0 days 00:00:30.785000,0 days 00:00:41.542000,0 days 00:00:23.465000,SOFT,4,4,Alpine,9,Bahrain,BHR23
GAS,10,45,0 days 00:01:36.186000,0 days 00:00:30.874000,0 days 00:00:41.775000,0 days 00:00:23.537000,SOFT,5,4,Alpine,9,Bahrain,BHR23
GAS,10,46,0 days 00:01:36.041000,0 days 00:00:30.831000,0 days 00:00:41.707000,0 days 00:00:23.503000,SOFT,6,4,Alpine,9,Bahrain,BHR23
GAS,10,47,0 days 00:01:36.120000,0 days 00:00:30.806000,0 days 00:00:41.735000,0 days 00:00:23.579000,SOFT,7,4,Alpine,9,Bahrain,BHR23
GAS,10,48,0 days 00:01:36.368000,0 days 00:00:30.909000,0 days 00:00:41.693000,0 days 00:00:23.766000,SOFT,8,4,Alpine,9,Bahrain,BHR23
GAS,10,49,0 days 00:01:36.803000,0 days 00:00:31.008000,0 days 00:00:42.102000,0 days 00:00:23.693000,SOFT,9,4,Alpine,9,Bahrain,BHR23
GAS,10,50,0 days 00:01:36.551000,0 days 00:00:30.972000,0 days 00:00:41.874000,0 days 00:00:23.705000,SOFT,10,4,Alpine,9,Bahrain,BHR23
GAS,10,51,0 days 00:01:36.635000,0 days 00:00:30.941000,0 days 00:00:41.896000,0 days 00:00:23.798000,SOFT,11,4,Alpine,9,Bahrain,BHR23
GAS,10,52,0 days 00:01:36.891000,0 days 00:00:30.878000,0 days 00:00:42.136000,0 days 00:00:23.877000,SOFT,12,4,Alpine,9,Bahrain,BHR23
GAS,10,53,0 days 00:01:36.979000,0 days 00:00:30.964000,0 days 00:00:42.046000,0 days 00:00:23.969000,SOFT,13,4,Alpine,9,Bahrain,BHR23
GAS,10,54,0 days 00:01:37.222000,0 days 00:00:31.101000,0 days 00:00:42.251000,0 days 00:00:23.870000,SOFT,14,4,Alpine,9,Bahrain,BHR23
GAS,10,55,0 days 00:01:37.559000,0 days 00:00:31.100000,0 days 00:00:42.422000,0 days 00:00:24.037000,SOFT,15,4,Alpine,9,Bahrain,BHR23
GAS,10,56,0 days 00:01:37.845000,0 days 00:00:31.196000,0 days 00:00:42.539000,0 days 00:00:24.110000,SOFT,16,4,Alpine,9,Bahrain,BHR23
GAS,10,57,0 days 00:01:38.147000,0 days 00:00:31.260000,0 days 00:00:42.631000,0 days 00:00:24.256000,SOFT,17,4,Alpine,9,Bahrain,BHR23
PER,11,1,0 days 00:01:41.063000,,0 days 00:00:43.216000,0 days 00:00:24.069000,SOFT,4,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,2,0 days 00:01:38.862000,0 days 00:00:31.532000,0 days 00:00:43.116000,0 days 00:00:24.214000,SOFT,5,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,3,0 days 00:01:38.830000,0 days 00:00:31.397000,0 days 00:00:43.146000,0 days 00:00:24.287000,SOFT,6,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,4,0 days 00:01:38.758000,0 days 00:00:31.404000,0 days 00:00:43.108000,0 days 00:00:24.246000,SOFT,7,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,5,0 days 00:01:38.404000,0 days 00:00:31.231000,0 days 00:00:42.944000,0 days 00:00:24.229000,SOFT,8,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,6,0 days 00:01:38.718000,0 days 00:00:31.276000,0 days 00:00:43.043000,0 days 00:00:24.399000,SOFT,9,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,7,0 days 00:01:38.804000,0 days 00:00:31.214000,0 days 00:00:43.174000,0 days 00:00:24.416000,SOFT,10,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,8,0 days 00:01:39.172000,0 days 00:00:31.580000,0 days 00:00:43.193000,0 days 00:00:24.399000,SOFT,11,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,9,0 days 00:01:38.914000,0 days 00:00:31.464000,0 days 00:00:43.077000,0 days 00:00:24.373000,SOFT,12,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,10,0 days 00:01:39.085000,0 days 00:00:31.434000,0 days 00:00:43.270000,0 days 00:00:24.381000,SOFT,13,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,11,0 days 00:01:39.249000,0 days 00:00:31.632000,0 days 00:00:43.188000,0 days 00:00:24.429000,SOFT,14,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,12,0 days 00:01:39.197000,0 days 00:00:31.527000,0 days 00:00:43.252000,0 days 00:00:24.418000,SOFT,15,1,Red Bull Racing,3,Bahrain,BHR23
PER,11,13,0 days 00:01:39.336000,0 days 00:00:31.570000,0 days 00:00:43.298000,0 days 00:00:24.468000,SOFT,16,1,Red Bull Racing,2,Bahrain,BHR23
PER,11,14,0 days 00:01:38.739000,0 days 00:00:31.411000,0 days 00:00:42.993000,0 days 00:00:24.335000,SOFT,17,1,Red Bull Racing,2,Bahrain,BHR23
PER,11,15,0 days 00:01:38.608000,0 days 00:00:31.441000,0 days 00:00:42.890000,0 days 00:00:24.277000,SOFT,18,1,Red Bull Racing,1,Bahrain,BHR23
PER,11,16,0 days 00:01:38.770000,0 days 00:00:31.469000,0 days 00:00:43.019000,0 days 00:00:24.282000,SOFT,19,1,Red Bull Racing,1,Bahrain,BHR23
PER,11,17,0 days 00:01:41.360000,0 days 00:00:31.516000,0 days 00:00:43.018000,0 days 00:00:26.826000,SOFT,20,1,Red Bull Racing,1,Bahrain,BHR23
PER,11,19,0 days 00:01:37.659000,0 days 00:00:31.164000,0 days 00:00:42.653000,0 days 00:00:23.842000,SOFT,4,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,20,0 days 00:01:37.448000,0 days 00:00:30.978000,0 days 00:00:42.696000,0 days 00:00:23.774000,SOFT,5,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,21,0 days 00:01:37.240000,0 days 00:00:30.982000,0 days 00:00:42.507000,0 days 00:00:23.751000,SOFT,6,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,22,0 days 00:01:37.169000,0 days 00:00:30.956000,0 days 00:00:42.354000,0 days 00:00:23.859000,SOFT,7,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,23,0 days 00:01:37.304000,0 days 00:00:31.057000,0 days 00:00:42.415000,0 days 00:00:23.832000,SOFT,8,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,24,0 days 00:01:37.352000,0 days 00:00:31.142000,0 days 00:00:42.243000,0 days 00:00:23.967000,SOFT,9,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,25,0 days 00:01:38.418000,0 days 00:00:31.176000,0 days 00:00:42.937000,0 days 00:00:24.305000,SOFT,10,2,Red Bull Racing,3,Bahrain,BHR23
PER,11,26,0 days 00:01:37.454000,0 days 00:00:30.903000,0 days 00:00:42.667000,0 days 00:00:23.884000,SOFT,11,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,27,0 days 00:01:37.387000,0 days 00:00:30.970000,0 days 00:00:42.639000,0 days 00:00:23.778000,SOFT,12,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,28,0 days 00:01:37.211000,0 days 00:00:31.052000,0 days 00:00:42.274000,0 days 00:00:23.885000,SOFT,13,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,29,0 days 00:01:37.733000,0 days 00:00:31.166000,0 days 00:00:42.675000,0 days 00:00:23.892000,SOFT,14,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,30,0 days 00:01:37.400000,0 days 00:00:31.031000,0 days 00:00:42.483000,0 days 00:00:23.886000,SOFT,15,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,31,0 days 00:01:37.919000,0 days 00:00:31.246000,0 days 00:00:42.722000,0 days 00:00:23.951000,SOFT,16,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,32,0 days 00:01:37.722000,0 days 00:00:31.106000,0 days 00:00:42.637000,0 days 00:00:23.979000,SOFT,17,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,33,0 days 00:01:37.869000,0 days 00:00:31.229000,0 days 00:00:42.546000,0 days 00:00:24.094000,SOFT,18,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,34,0 days 00:01:40.686000,0 days 00:00:31.289000,0 days 00:00:42.624000,0 days 00:00:26.773000,SOFT,19,2,Red Bull Racing,2,Bahrain,BHR23
PER,11,36,0 days 00:01:36.820000,0 days 00:00:30.908000,0 days 00:00:42.254000,0 days 00:00:23.658000,HARD,2,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,37,0 days 00:01:36.344000,0 days 00:00:30.919000,0 days 00:00:41.914000,0 days 00:00:23.511000,HARD,3,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,38,0 days 00:01:36.431000,0 days 00:00:30.847000,0 days 00:00:42.011000,0 days 00:00:23.573000,HARD,4,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,39,0 days 00:01:36.429000,0 days 00:00:30.833000,0 days 00:00:42.027000,0 days 00:00:23.569000,HARD,5,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,40,0 days 00:01:37.114000,0 days 00:00:30.926000,0 days 00:00:42.564000,0 days 00:00:23.624000,HARD,6,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,41,0 days 00:02:03.522000,0 days 00:00:30.922000,0 days 00:00:59.493000,0 days 00:00:33.107000,HARD,7,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,42,0 days 00:01:39.657000,0 days 00:00:34.119000,0 days 00:00:42.002000,0 days 00:00:23.536000,HARD,8,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,43,0 days 00:01:36.554000,0 days 00:00:30.774000,0 days 00:00:42.092000,0 days 00:00:23.688000,HARD,9,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,44,0 days 00:01:36.978000,0 days 00:00:31.055000,0 days 00:00:42.360000,0 days 00:00:23.563000,HARD,10,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,45,0 days 00:01:36.928000,0 days 00:00:30.944000,0 days 00:00:42.434000,0 days 00:00:23.550000,HARD,11,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,46,0 days 00:01:37.257000,0 days 00:00:30.914000,0 days 00:00:42.496000,0 days 00:00:23.847000,HARD,12,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,47,0 days 00:01:36.661000,0 days 00:00:30.929000,0 days 00:00:42.049000,0 days 00:00:23.683000,HARD,13,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,48,0 days 00:01:36.859000,0 days 00:00:31.010000,0 days 00:00:42.316000,0 days 00:00:23.533000,HARD,14,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,49,0 days 00:01:37.049000,0 days 00:00:30.944000,0 days 00:00:42.495000,0 days 00:00:23.610000,HARD,15,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,50,0 days 00:01:37.731000,0 days 00:00:31.251000,0 days 00:00:42.646000,0 days 00:00:23.834000,HARD,16,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,51,0 days 00:01:37.049000,0 days 00:00:31.153000,0 days 00:00:42.153000,0 days 00:00:23.743000,HARD,17,3,Red Bull Racing,2,Bahrain,BHR23
PER,11,52,0 days 00:01:37.062000,0 days 00:00:31.147000,0 days 00:00:42.086000,0 days 00:00:23.829000,HARD,18,3,Red Bull Racing,2,Bahrain,BHR23
